0,22,78
1,52,197
2,54,63
3,29,164
4,32,24
5,6,38
6,4,42
7,51,116
8,20,89
9,26,73
10,16,88
11,23,90
12,5,21
13,51,160
14,6,87
15,21,13
16,17,100
17,13,1
18,43,144
19,47,2
20,14,56
21,49,33
22,52,247
23,27,40
24,40,56
25,34,37
26,49,24
27,45,46
28,1,7
29,0,2
30,25,84
31,48,81
32,24,75
33,13,91
34,54,126
35,21,82
36,50,48
37,6,192
38,10,128
39,10,162
40,33,1
41,6,79
42,17,0
43,32,17
44,23,8
45,0,48
46,22,35
47,23,37
48,25,210
49,46,40
50,51,59
51,15,63
52,33,25
53,39,85
54,49,66
55,9,90
56,27,14
57,16,100
58,54,35
59,2,90
60,25,37
61,28,3
62,7,28
63,11,75
64,52,47
65,39,169
66,26,9
67,53,22
68,54,214
69,1,13
70,33,26
71,0,110
72,9,1
73,47,119
74,54,16
75,4,4
76,51,2
77,7,136
78,29,78
79,38,177
80,54,81
81,49,131
82,45,33
83,41,94
84,22,21
85,10,104
86,34,38
87,32,147
88,40,1
89,21,109
90,39,77
91,25,71
92,12,112
93,11,135
94,8,155
95,26,105
96,8,66
97,37,5
98,41,10
99,18,28
100,3,16
101,40,184
102,12,75
103,53,49
104,3,125
105,5,105
106,38,122
107,34,49
108,9,118
109,46,2
110,46,101
111,40,45
112,47,63
113,49,26
114,33,87
115,44,40
116,37,84
117,54,152
118,1,99
119,6,56
120,30,90
121,49,13
122,30,57
123,8,65
124,46,1
125,3,31
126,18,190
127,35,101
128,11,91
129,37,164
130,40,11
131,18,15
132,32,71
133,37,194
134,33,6
135,23,221
136,12,73
137,32,48
138,9,52
139,26,106
140,48,76
141,41,77
142,25,159
143,52,19
144,27,32
145,26,83
146,52,34
147,42,184
148,50,103
149,46,31
150,17,189
151,13,121
152,2,41
153,46,159
154,16,201
155,47,23
156,30,186
157,41,35
158,39,3
159,33,106
160,29,1
161,25,36
162,50,37
163,43,65
164,18,10
165,43,156
166,41,86
167,14,65
168,45,9
169,30,162
170,21,130
171,17,60
172,3,101
173,36,56
174,27,11
175,37,28
176,10,9
177,1,30
178,40,126
179,24,52
180,50,73
181,29,31
182,4,104
183,22,202
184,28,77
185,36,26
186,19,102
187,26,105
188,24,38
189,40,207
190,8,74
191,19,213
192,47,84
193,22,111
194,53,35
195,10,40
196,20,249
197,3,20
198,24,35
199,5,9
200,0,245
201,24,132
202,1,221
203,0,67
204,44,67
205,34,136
206,37,111
207,24,125
208,0,198
209,54,66
210,17,10
211,41,136
212,15,77
213,49,25
214,13,119
215,29,225
216,3,105
217,8,55
218,53,6
219,26,22
220,9,18
221,38,46
222,2,52
223,43,239
224,11,72
225,36,229
226,15,100
227,50,101
228,15,56
229,30,153
230,33,11
231,45,168
232,53,86
233,53,123
234,38,147
235,52,113
236,27,199
237,24,89
238,41,34
239,15,116
240,24,58
241,49,56
242,20,102
243,3,32
244,11,193
245,53,57
246,15,11
247,41,68
248,23,32
249,45,243
250,37,108
251,11,27
252,35,109
253,9,113
254,9,70
255,20,14
256,5,55
257,2,249
258,22,117
259,23,122
260,38,200
261,14,0
262,13,94
263,11,22
264,26,56
265,3,117
266,24,1
267,30,3
268,26,53
269,29,20
270,15,50
271,40,34
272,5,55
273,2,113
274,10,38
275,8,2
276,18,12
277,38,70
278,53,41
279,23,54
280,27,3
281,14,105
282,53,113
283,51,24
284,24,41
285,39,32
286,35,78
287,16,13
288,10,14
289,22,32
290,4,9
291,24,37
292,26,74
293,0,22
294,30,13
295,4,62
296,54,121
297,25,19
298,32,63
299,17,71
300,6,125
301,28,94
302,38,33
303,41,104
304,30,47
305,32,46
306,16,155
307,5,158
308,36,219
309,3,124
310,13,34
311,20,120
312,39,58
313,2,91
314,7,16
315,5,17
316,11,48
317,53,49
318,25,105
319,42,158
320,50,68
321,27,20
322,52,67
323,36,68
324,3,14
325,50,39
326,31,38
327,27,58
328,54,56
329,0,20
330,48,30
331,12,38
332,15,52
333,24,127
334,22,79
335,5,75
336,7,23
337,38,108
338,14,132
339,0,66
340,2,138
341,24,45
342,9,156
343,8,34
344,41,137
345,23,33
346,53,71
347,31,100
348,45,126
349,43,15
350,18,78
351,51,46
352,5,17
353,39,49
354,29,9
355,4,156
356,7,20
357,28,87
358,32,108
359,1,72
360,6,76
361,18,85
362,13,85
363,24,27
364,19,123
365,7,16
366,0,144
367,29,28
368,46,162
369,38,75
370,51,180
371,53,98
372,46,102
373,46,249
374,19,158
375,53,222
376,6,58
377,43,3
378,31,52
379,32,107
380,31,209
381,10,245
382,2,92
383,46,193
384,36,12
385,30,60
386,39,145
387,2,99
388,32,7
389,27,66
390,41,66
391,20,90
392,10,196
393,25,132
394,54,119
395,8,14
396,27,76
397,28,96
398,1,193
