0,1,10
1,2,13
2,3,12
3,3,2
4,1,15
5,1,12
6,5,6
7,3,5
8,5,8
9,3,0
10,3,11
11,1,0
12,3,7
13,4,9
14,1,1
15,4,3
16,2,11
17,2,2
18,1,3
19,1,9
20,5,11
21,4,3
22,0,7
23,5,20
24,4,2
25,5,7
26,2,1
27,4,5
28,5,5
29,4,2
30,1,1
31,5,17
32,3,5
33,3,20
34,3,18
35,1,2
36,4,5
37,0,18
38,3,5
39,1,11
40,3,11
41,3,0
42,4,5
43,1,15
44,2,2
45,2,19
46,1,6
47,4,16
48,5,10
49,2,0
50,1,5
51,3,3
52,1,20
53,3,18
54,4,3
55,0,1
56,0,14
57,2,1
58,5,19
59,3,11
60,3,0
61,4,2
62,0,6
63,5,7
64,4,9
65,0,0
66,0,9
67,5,1
68,5,2
69,0,0
70,2,11
71,1,4
72,4,8
73,2,3
74,1,11
75,5,3
76,0,2
77,4,16
78,1,3
79,2,1
80,4,2
81,0,11
82,0,13
83,4,2
84,0,2
85,1,0
86,4,1
87,5,12
88,3,1
89,5,0
90,4,3
91,2,1
92,4,11
93,5,7
94,0,6
95,1,13
96,3,2
97,2,5
98,4,6
99,3,14
100,1,15
101,4,1
102,4,0
103,1,22
104,3,8
105,4,19
106,3,10
107,0,3
108,5,6
109,1,19
110,5,19
111,4,11
112,4,0
113,0,6
114,2,15
115,4,9
116,4,1
117,1,17
118,4,5
119,2,9
120,1,14
121,3,11
122,1,1
123,1,8
124,5,0
125,0,10
126,5,5
127,0,2
128,1,0
129,4,21
130,2,12
131,1,7
132,4,8
133,3,12
134,3,4
135,3,7
136,5,2
137,0,7
138,4,3
139,5,21
140,5,1
141,2,0
142,4,16
143,3,11
144,4,21
145,2,6
146,2,4
147,0,6
148,0,0
149,5,12
150,0,5
151,1,0
152,1,6
153,3,2
154,1,15
155,0,8
156,0,4
157,5,16
158,4,0
159,0,0
160,3,14
161,4,18
162,5,7
163,0,15
164,5,23
165,0,12
166,2,3
167,1,13
168,1,2
169,5,1
170,3,24
171,5,2
172,4,2
173,0,13
174,2,5
175,4,3
176,1,14
177,4,13
178,2,11
179,4,0
180,5,1
181,3,7
182,4,3
183,4,8
184,5,3
185,5,19
186,0,8
187,3,0
188,5,3
189,1,8
190,5,7
191,1,19
192,1,2
193,2,9
194,5,8
195,0,4
196,0,11
197,0,0
198,5,8
199,1,5
200,3,6
201,1,0
202,0,11
203,5,2
204,1,4
205,5,5
206,1,0
207,1,6
208,2,3
209,0,5
210,2,22
211,3,11
212,0,0
213,2,0
214,0,24
215,5,0
216,5,11
217,1,1
218,1,1
219,5,0
220,5,9
221,1,15
222,3,5
223,5,6
224,4,7
225,5,3
226,5,6
227,2,15
228,5,4
229,4,11
230,3,12
231,0,1
232,0,1
233,5,12
234,2,11
235,1,3
236,0,7
237,4,5
238,0,4
239,3,1
240,3,12
241,0,10
242,2,4
243,5,1
244,1,2
245,3,10
246,0,3
247,2,0
248,2,0
249,0,3
250,5,0
251,2,14
252,4,10
253,4,7
254,2,1
255,2,4
256,0,0
257,1,4
258,5,7
259,4,16
260,5,6
261,1,1
262,1,8
263,1,13
264,5,15
265,2,8
266,2,14
267,1,9
268,3,2
269,3,0
270,2,3
271,2,11
272,2,6
273,4,11
274,3,2
275,0,6
276,4,4
277,1,1
278,2,3
279,0,4
280,3,2
281,4,7
282,4,0
283,0,1
284,1,21
285,2,2
286,0,5
287,0,1
288,0,2
289,2,4
290,1,3
291,1,6
292,0,0
293,5,10
294,3,3
295,1,19
296,4,3
297,3,6
298,2,0
299,1,16
300,3,10
301,3,17
302,2,3
303,5,2
304,5,7
305,3,11
306,3,2
307,2,8
308,4,17
309,4,6
310,0,8
311,0,2
312,0,0
313,3,2
314,4,2
315,3,9
316,2,17
317,1,13
318,3,5
319,3,0
320,5,4
321,4,8
322,5,18
323,5,3
324,0,8
325,3,12
326,4,7
327,5,11
328,2,1
329,3,15
330,1,1
331,3,18
332,4,10
333,4,6
334,4,8
335,2,8
336,2,9
337,5,5
338,2,1
339,0,0
340,0,0
341,4,1
342,5,19
343,2,9
344,5,1
345,5,1
346,4,2
347,5,2
348,5,2
349,4,12
350,4,0
351,0,6
352,0,10
353,0,13
354,1,11
355,4,7
356,3,2
357,4,3
358,4,13
359,2,7
360,1,9
361,5,1
362,2,15
363,1,8
364,3,5
365,4,19
366,3,2
367,0,4
368,3,14
369,5,1
370,1,10
371,5,1
372,4,0
373,4,1
374,5,11
375,5,4
376,3,1
377,4,7
378,0,10
379,1,12
380,3,0
381,0,2
382,1,21
383,0,21
384,3,19
385,3,15
386,0,2
387,4,3
388,3,3
389,5,4
390,5,7
391,2,0
392,5,4
393,3,24
394,3,6
395,5,6
396,1,8
397,0,8
398,5,2
399,0,1
400,3,0
401,4,1
402,2,6
403,5,21
404,4,5
405,2,7
406,3,19
407,0,6
408,3,8
409,0,7
410,4,7
411,2,9
412,3,0
413,2,11
414,0,3
415,2,18
416,2,6
417,3,3
418,3,2
419,2,23
420,5,1
421,0,10
422,5,2
423,0,10
424,1,13
425,1,8
426,4,0
427,5,2
428,3,2
429,5,2
430,4,18
431,5,18
432,2,15
433,4,4
434,1,0
435,4,4
436,3,3
437,4,1
438,4,8
439,0,1
440,4,5
441,5,16
442,4,8
443,1,4
444,2,5
445,3,4
446,2,6
447,5,5
448,1,10
449,4,4
450,1,5
451,1,21
452,5,0
453,3,14
454,1,9
455,2,7
456,4,5
457,2,7
458,3,4
459,1,7
460,0,3
461,5,14
462,5,14
463,5,8
464,5,10
465,4,1
466,3,6
467,1,14
468,1,2
469,1,16
470,2,5
471,2,18
472,2,3
473,0,3
474,0,20
475,0,4
476,4,5
477,2,6
478,4,1
479,3,1
480,2,6
481,5,0
482,3,1
483,0,24
484,5,12
485,1,0
486,5,13
487,1,1
488,4,0
489,4,0
490,0,1
491,2,15
492,2,18
493,3,7
494,4,7
495,0,9
496,2,18
497,1,15
498,0,2
499,5,6
500,0,7
501,5,2
502,5,19
503,1,10
504,5,4
505,2,1
506,1,10
507,4,4
508,3,5
509,5,21
510,0,1
511,0,2
512,0,2
513,0,5
514,4,0
515,4,9
516,1,13
517,0,13
518,1,13
519,3,0
520,1,0
521,1,11
522,4,17
523,2,18
524,2,12
525,2,1
526,4,14
527,2,18
528,4,3
529,1,8
530,1,11
531,0,12
532,0,20
533,4,1
534,4,2
535,3,1
536,2,12
537,4,13
538,0,24
539,5,11
540,4,3
541,4,5
542,4,18
543,3,0
544,1,18
545,3,2
546,1,13
547,3,0
548,1,18
549,4,5
550,4,5
551,0,0
552,0,13
553,1,12
554,3,7
555,4,2
556,5,8
557,5,10
558,5,5
559,4,7
560,5,11
561,4,2
562,2,7
563,2,4
564,0,0
565,5,4
566,5,1
567,0,1
568,4,1
569,0,7
570,4,6
571,4,14
572,1,0
573,3,4
574,2,8
575,2,0
576,0,0
577,4,3
578,2,14
579,3,16
580,3,0
581,2,5
582,1,19
583,1,16
584,2,3
585,1,6
586,4,2
587,5,0
588,5,1
589,2,5
590,3,0
591,1,16
592,5,11
593,0,22
594,0,4
595,0,5
596,5,7
597,1,3
598,3,1
599,2,3
600,5,1
601,3,14
602,5,4
603,1,8
604,1,17
605,3,6
606,3,9
607,4,2
608,2,0
609,2,2
610,1,8
611,2,2
612,3,16
613,1,8
614,5,2
615,0,6
616,0,0
617,0,10
618,4,3
619,4,6
620,2,10
621,4,4
622,5,7
623,1,3
624,4,7
625,5,1
626,5,13
627,4,4
628,5,0
629,5,4
630,0,4
631,3,1
632,2,21
633,2,8
634,1,4
635,5,7
636,4,7
637,5,6
638,3,1
639,4,12
640,2,5
641,1,4
642,4,2
643,3,1
644,3,2
645,1,1
646,1,20
647,1,5
648,0,4
649,2,2
650,3,3
651,1,10
652,3,2
653,1,5
654,2,1
655,3,1
656,3,1
657,4,2
658,5,0
659,2,6
660,2,6
661,4,2
662,1,8
663,4,14
664,3,11
665,3,0
666,3,10
667,3,4
668,5,3
669,1,5
670,1,16
671,5,8
672,5,7
673,5,6
674,3,7
675,3,5
676,0,10
677,2,22
678,4,2
679,2,0
680,5,3
681,0,9
682,0,3
683,5,23
684,5,2
685,0,1
686,3,0
687,3,0
688,1,18
689,0,19
690,5,3
691,4,3
692,0,17
693,4,1
694,5,5
695,1,7
696,4,1
697,5,4
698,5,16
699,5,7
700,2,1
701,2,0
702,0,20
703,4,10
704,0,1
