0,3,11
1,1,13
2,4,11
3,3,13
4,2,17
5,2,14
6,1,12
7,3,12
8,2,10
9,4,14
10,4,8
11,3,13
12,1,7
13,5,17
14,1,10
15,3,19
16,4,8
17,0,9
18,3,11
19,2,13
20,1,9
21,3,10
22,5,9
23,4,9
24,4,13
25,2,10
26,1,15
27,1,11
28,2,11
29,1,16
30,4,10
31,1,12
32,5,12
33,2,14
34,1,11
35,2,17
36,5,11
37,5,17
38,2,13
39,2,8
40,4,7
41,3,10
42,1,15
43,1,8
44,2,5
45,5,9
46,1,19
47,3,14
48,1,12
49,4,7
50,3,11
51,3,20
52,1,9
53,3,17
54,2,10
55,2,12
56,4,16
57,2,9
58,4,16
59,2,7
60,5,13
61,5,11
62,4,14
63,3,12
64,4,12
65,2,11
66,2,13
67,2,9
68,3,6
69,0,14
70,3,15
71,4,14
72,5,12
73,0,9
74,2,16
75,4,11
76,1,10
77,1,12
78,3,16
79,2,11
80,4,11
81,0,11
82,2,12
83,5,11
84,1,13
85,1,12
86,4,11
87,1,13
88,2,11
89,0,6
90,2,19
91,2,12
92,1,11
93,1,13
94,4,12
95,2,14
96,1,9
97,4,6
98,1,6
99,2,10
100,2,14
101,5,11
102,2,10
103,2,9
104,2,11
105,1,13
106,4,17
107,1,15
108,2,12
109,3,14
110,3,12
111,3,15
112,3,8
113,5,15
114,4,12
115,4,16
116,1,15
117,2,14
118,5,15
119,1,14
120,5,12
121,2,21
122,3,8
123,4,14
124,5,10
125,2,14
126,5,16
127,3,13
128,5,12
129,3,12
130,1,11
131,2,17
132,2,5
133,5,8
134,2,12
135,2,8
136,5,11
137,5,11
138,0,10
139,1,12
140,3,19
141,4,9
142,5,10
143,1,21
144,0,12
145,2,11
146,2,21
147,2,10
148,2,13
149,4,14
150,4,10
151,3,11
152,4,8
153,5,12
154,2,17
155,2,8
156,5,17
157,4,9
158,4,11
159,1,8
160,3,11
161,5,14
162,0,10
163,4,15
164,3,9
165,4,8
166,1,10
167,3,11
168,2,10
169,1,18
170,3,9
171,1,10
172,3,16
173,3,9
174,4,8
175,1,14
176,5,7
177,3,15
178,3,11
179,4,10
180,4,17
181,4,11
182,1,16
183,0,14
184,5,10
185,3,9
186,2,13
187,3,16
188,2,11
189,1,12
190,0,8
191,5,14
192,5,9
193,3,9
194,2,18
195,1,15
196,3,7
197,4,6
198,4,15
199,4,9
200,5,11
201,4,16
202,1,12
203,3,12
204,3,11
205,2,19
206,5,7
207,0,12
208,3,9
209,3,11
210,4,21
211,2,10
212,0,10
213,3,10
214,2,17
215,2,15
216,4,15
217,2,10
218,4,16
219,4,12
220,2,4
221,3,14
222,4,8
223,5,17
224,2,9
225,2,10
226,4,12
227,2,14
228,1,9
229,3,11
230,1,15
231,5,19
232,2,11
233,1,10
234,3,13
235,0,10
236,2,11
237,1,11
238,1,15
239,2,20
240,3,8
241,2,14
242,2,19
243,5,19
244,2,7
245,3,13
246,4,13
247,3,10
248,4,14
249,4,15
250,1,9
251,2,12
252,2,14
253,2,7
254,1,10
255,3,16
256,2,12
257,0,12
258,5,13
259,4,16
260,2,8
261,0,10
262,5,15
263,2,13
264,2,16
265,4,18
266,5,12
267,3,11
268,3,14
269,3,12
270,1,9
271,2,17
272,3,14
273,2,7
274,3,14
275,1,10
276,3,14
277,3,9
278,1,14
279,1,5
280,2,16
281,5,16
282,5,15
283,0,10
284,1,9
285,3,15
286,4,13
287,2,10
288,2,19
289,2,10
290,1,8
291,2,14
292,1,17
293,1,10
294,2,13
295,2,17
296,4,9
297,2,11
298,2,9
299,1,19
300,3,13
301,1,12
302,4,16
303,4,10
304,4,7
305,2,10
306,2,14
307,4,13
308,1,11
309,1,10
310,5,11
311,1,11
312,3,13
313,4,13
314,0,14
315,2,11
316,1,17
317,1,12
318,2,8
319,4,18
320,4,7
321,2,12
322,2,14
323,0,7
324,1,15
325,3,11
326,2,8
327,3,15
328,1,6
329,5,10
330,4,12
331,3,15
332,2,12
333,1,13
334,0,13
335,4,10
336,1,10
