0,4,13
1,4,8
2,5,10
3,3,13
4,3,14
5,3,8
6,5,9
7,2,13
8,5,12
9,1,16
10,4,11
11,1,15
12,4,14
13,3,12
14,5,16
15,3,8
16,0,14
17,2,8
18,2,12
19,3,11
20,2,17
21,2,16
22,3,16
23,2,16
24,0,14
25,1,10
26,2,17
27,3,11
28,2,8
29,2,9
30,0,8
31,4,6
32,4,11
33,2,13
34,0,13
35,1,7
36,1,11
37,1,14
38,2,7
39,3,13
40,3,10
41,2,8
42,0,17
43,4,14
44,2,12
45,3,18
46,3,15
47,2,8
48,4,17
49,3,8
50,2,11
51,5,13
52,2,15
53,4,13
54,1,18
55,2,10
56,4,5
57,0,13
58,1,11
59,2,4
60,1,19
61,3,14
62,2,19
63,4,8
64,2,14
65,2,15
66,2,15
67,1,11
68,3,13
69,4,15
70,2,10
71,4,10
72,4,9
73,1,12
74,2,11
75,3,11
76,2,11
77,1,16
78,2,15
79,4,11
80,1,11
81,3,12
82,2,6
83,1,13
84,5,9
85,2,11
86,4,14
87,1,13
88,0,9
89,3,14
90,3,10
91,1,6
92,4,6
93,3,13
94,2,12
95,1,15
96,5,12
97,4,4
98,2,11
99,2,12
100,3,14
101,4,11
102,5,14
103,0,20
104,2,9
105,1,13
106,4,12
107,1,14
108,2,13
109,3,13
110,2,5
111,5,8
112,4,15
113,3,16
114,5,16
115,1,15
116,2,5
117,4,17
118,4,15
119,4,14
120,1,14
121,1,8
122,3,11
123,1,18
124,4,8
125,4,15
126,3,16
127,3,13
128,1,9
129,2,16
130,5,9
131,2,13
132,3,13
133,2,10
134,3,15
135,1,19
136,4,13
137,3,19
138,2,14
139,1,5
140,2,15
141,4,8
142,2,8
143,2,12
144,3,10
145,3,7
146,3,10
147,4,11
148,2,10
149,4,15
150,3,14
151,4,5
152,4,9
153,3,12
154,3,7
155,1,4
156,0,15
157,2,10
158,2,17
159,3,10
160,3,11
161,1,20
162,2,11
163,4,20
164,3,15
165,2,18
166,0,13
167,3,16
168,3,19
169,4,14
170,2,12
171,4,12
172,3,15
173,3,23
174,3,16
175,2,13
176,3,12
177,2,11
178,4,6
179,5,7
180,2,12
181,0,7
182,0,8
183,1,10
184,5,13
185,3,14
186,4,9
187,1,7
188,1,6
189,1,10
190,1,19
191,2,13
192,3,10
193,1,14
194,4,8
195,3,14
196,2,14
197,2,17
198,4,14
199,3,14
200,0,13
201,3,6
202,4,8
203,3,9
204,3,12
205,3,12
206,2,15
207,4,10
208,2,15
209,3,10
210,4,13
211,2,13
212,4,10
213,3,8
214,5,13
215,4,10
216,1,12
217,4,13
218,3,8
219,1,20
220,3,11
221,1,8
222,5,9
223,3,15
224,2,15
225,2,14
226,3,10
227,4,13
228,1,12
229,5,8
230,4,15
231,4,11
232,5,10
233,4,16
234,3,11
235,2,14
236,1,11
237,4,11
238,3,16
239,3,13
240,4,13
241,2,10
242,2,11
243,2,8
244,2,19
245,3,17
246,4,6
247,1,11
248,1,8
249,0,10
250,1,9
251,1,10
252,5,10
253,3,11
254,4,10
255,1,14
256,1,8
257,2,7
258,1,12
259,3,10
260,4,14
261,2,9
262,3,15
263,1,7
264,3,10
265,5,12
266,5,20
267,2,13
268,3,19
269,4,12
270,3,13
271,4,12
272,4,10
273,3,12
274,3,13
275,2,14
276,2,11
277,3,12
278,3,12
279,3,16
280,1,15
281,4,16
282,2,14
283,1,13
284,4,9
285,4,13
286,4,18
287,1,10
288,4,16
289,0,7
290,5,14
291,5,11
292,3,17
293,3,22
294,3,12
295,3,10
296,2,15
297,2,14
298,1,9
299,5,10
300,4,13
301,0,12
302,2,10
303,3,14
304,2,20
305,3,9
306,2,7
307,4,18
308,1,9
309,2,15
310,2,18
311,3,9
312,3,17
313,4,15
314,2,24
315,3,12
316,4,12
317,2,7
318,3,6
319,0,9
320,4,14
321,1,12
322,2,13
323,2,13
324,0,15
325,5,14
326,0,14
327,2,10
328,1,10
329,1,10
330,5,11
331,5,12
332,1,10
333,1,9
334,5,9
335,2,15
336,4,17
337,2,9
338,3,18
339,4,16
340,3,10
341,1,8
342,2,15
343,5,11
344,2,9
345,2,12
346,0,16
347,3,14
348,3,12
349,4,15
350,2,11
351,5,15
352,3,10
353,3,12
354,2,11
355,3,15
356,2,12
357,3,11
358,5,13
359,5,7
360,3,14
361,4,17
362,1,9
363,0,15
364,3,12
365,3,9
366,3,13
367,4,19
368,5,18
369,5,13
370,5,16
371,2,10
372,2,8
373,3,11
374,4,10
375,4,8
376,3,12
377,1,17
378,2,11
379,1,13
380,3,13
381,1,14
382,4,9
383,2,6
384,3,9
385,5,6
386,2,10
387,1,8
388,3,20
389,3,11
390,1,12
391,1,10
392,4,11
393,2,13
394,5,12
