0,1,15
1,3,7
2,3,10
3,3,9
4,3,14
5,2,14
6,0,10
7,0,8
8,5,14
9,2,12
10,3,17
11,4,7
12,1,12
13,2,8
14,2,14
15,0,7
16,1,12
17,4,10
18,2,6
19,3,11
20,3,8
21,4,15
22,4,18
23,2,8
24,4,9
25,3,16
26,3,14
27,3,19
28,1,13
29,4,16
30,2,14
31,1,9
32,2,11
33,2,12
34,0,11
35,5,14
36,5,14
37,1,16
38,4,13
39,1,10
40,2,15
41,1,9
42,4,14
43,4,7
44,2,10
45,3,18
46,4,15
47,3,15
48,3,13
49,2,17
50,4,10
51,2,14
52,3,9
53,4,12
54,4,7
55,2,10
56,4,15
57,2,15
58,1,16
59,5,9
60,1,18
61,4,5
62,2,15
63,4,8
64,4,9
65,5,20
66,5,10
67,1,9
68,2,12
69,3,11
70,3,11
71,0,10
72,4,9
73,3,12
74,4,11
75,4,6
76,5,14
77,3,17
78,2,10
79,4,20
80,3,11
81,5,15
82,3,6
83,2,10
84,2,9
85,4,12
86,2,16
87,1,10
88,5,9
89,4,11
90,4,19
91,3,12
92,4,8
93,1,16
94,3,7
95,3,7
96,3,13
97,2,14
98,3,11
99,1,13
100,4,11
101,1,12
102,5,7
103,0,10
104,5,11
105,1,9
106,0,7
107,5,7
108,2,15
109,5,14
110,2,14
111,4,8
112,3,13
113,3,15
114,1,11
115,1,17
116,1,15
117,3,13
118,3,14
119,1,11
120,3,12
121,3,10
122,4,13
123,3,12
124,2,12
125,4,12
126,3,11
127,5,8
128,3,12
129,3,18
130,2,11
131,3,15
132,2,11
133,1,15
134,0,16
135,3,18
136,3,14
137,1,12
138,2,15
139,0,14
140,2,8
141,3,10
142,2,13
143,4,12
144,1,12
145,2,15
146,2,15
147,3,11
148,5,11
149,2,9
150,2,15
151,1,9
152,5,8
153,3,14
154,2,15
155,1,19
156,3,15
157,3,17
158,2,11
159,2,11
160,4,14
161,4,10
162,3,14
163,3,17
164,2,11
165,4,15
166,1,7
167,2,13
168,1,18
169,1,11
170,2,11
171,3,12
172,0,11
173,3,10
174,3,6
175,4,12
176,5,9
177,1,8
178,2,9
179,2,10
180,3,16
181,2,23
182,3,15
183,2,18
184,4,17
185,3,12
186,3,7
187,5,15
188,4,18
189,0,12
190,1,6
191,2,9
192,2,17
193,4,18
194,1,14
195,3,9
196,2,15
197,4,9
198,3,13
199,4,11
200,2,9
201,3,15
202,2,9
203,1,13
204,1,7
205,1,12
206,3,17
207,2,17
208,5,13
209,2,10
210,1,15
211,2,12
212,5,13
213,2,7
214,2,15
215,3,13
216,2,10
217,4,22
218,2,9
219,3,11
220,2,12
221,1,14
222,4,13
223,5,14
224,4,15
225,4,7
226,3,14
227,0,16
228,4,15
229,3,17
230,2,5
231,3,13
232,2,15
233,0,11
234,4,9
235,1,11
236,4,9
237,2,19
238,3,12
239,3,16
240,0,13
241,5,11
242,2,4
243,3,14
244,5,19
245,0,9
246,2,13
247,4,15
248,3,12
249,1,13
250,2,7
251,1,8
252,4,15
253,2,12
254,4,6
255,5,11
256,5,14
257,3,10
258,4,9
259,3,5
260,1,13
261,1,15
262,4,20
263,2,9
264,2,9
265,2,11
266,3,7
267,5,16
268,4,12
269,1,6
270,4,10
271,0,12
272,5,6
273,4,17
274,3,15
275,4,9
276,0,10
277,3,10
278,5,11
279,1,12
280,3,12
281,2,15
282,1,8
283,2,13
284,4,15
285,3,13
286,2,11
287,5,15
288,2,11
289,1,16
290,1,10
291,5,17
292,1,11
293,3,15
294,2,8
295,5,9
296,3,21
297,2,9
298,2,13
299,4,14
300,2,13
301,2,17
302,3,8
303,2,13
304,3,8
305,2,14
306,2,12
307,2,9
308,3,18
309,2,10
310,4,9
311,1,11
312,2,18
313,1,7
314,2,8
315,1,9
316,1,15
317,4,16
318,0,17
319,4,9
320,3,7
321,2,21
322,5,13
323,5,13
324,4,7
325,4,7
326,2,18
327,2,9
328,3,13
329,4,13
330,3,10
331,2,13
332,2,13
333,1,11
334,5,12
335,5,12
336,1,14
337,0,9
338,5,9
339,2,4
340,4,11
341,5,13
342,4,13
343,1,15
344,3,15
345,3,12
346,2,11
347,2,10
348,0,13
349,2,21
350,4,6
351,2,11
352,5,8
353,4,14
354,0,9
355,2,14
356,3,13
357,3,14
358,4,12
359,0,11
360,4,10
361,3,11
362,4,9
363,4,10
364,4,5
365,3,11
366,1,15
367,2,11
368,1,10
369,4,9
370,4,21
371,4,14
372,1,9
373,4,17
374,3,12
375,5,10
376,5,9
377,3,10
378,5,15
379,4,11
380,3,13
381,2,11
382,0,12
383,2,13
384,2,8
385,5,6
386,3,10
387,4,12
388,4,11
389,5,12
390,1,9
391,3,10
392,1,8
393,0,17
394,4,8
395,5,13
396,1,10
397,2,11
398,1,11
399,4,15
400,2,13
401,1,12
402,1,17
403,4,12
404,1,10
405,3,16
406,3,9
407,2,12
408,1,17
409,2,10
410,3,12
411,2,13
412,3,13
413,1,16
414,1,13
415,1,8
416,0,22
417,4,10
418,4,9
419,2,7
420,4,10
421,2,11
422,0,12
423,4,8
424,2,18
425,2,20
426,3,9
427,2,14
428,0,22
429,4,16
430,2,19
431,0,12
432,1,10
433,4,18
434,3,9
435,2,13
436,2,12
437,3,8
438,4,14
439,3,17
440,5,8
441,2,11
442,0,12
443,4,12
444,0,20
445,3,13
446,1,13
447,1,12
448,3,6
449,4,19
450,3,9
451,2,9
452,0,7
453,5,13
454,1,15
455,1,9
456,4,10
457,3,12
458,1,6
459,3,11
460,1,12
461,0,11
462,2,3
463,3,14
464,1,10
465,3,15
466,4,13
467,3,7
468,3,18
469,1,14
470,5,6
471,3,12
472,1,14
473,1,11
474,2,14
475,2,14
476,0,11
477,2,12
478,0,11
479,4,7
480,3,7
481,2,15
482,5,7
483,3,6
484,1,12
485,3,12
486,5,7
487,1,10
488,2,13
489,5,10
490,2,10
491,1,7
492,2,16
493,4,13
494,5,15
495,4,7
496,4,20
497,1,14
498,0,14
499,2,18
500,2,7
501,4,13
502,4,12
503,2,11
504,2,10
505,3,9
506,5,11
507,1,13
508,4,11
509,3,12
510,4,8
511,2,14
512,3,12
513,1,14
514,2,12
515,4,14
516,3,17
517,5,11
518,5,10
519,4,17
520,4,12
521,3,15
522,2,9
523,3,20
524,2,13
525,3,15
526,2,15
527,2,13
528,2,11
529,4,8
530,4,16
531,5,10
532,4,11
533,2,15
534,3,6
535,0,23
536,1,11
537,4,8
538,4,7
539,2,6
540,5,5
541,5,10
542,2,12
543,3,12
544,5,12
545,3,12
546,2,13
547,4,14
548,1,10
549,4,9
550,4,9
551,3,9
552,3,11
553,2,17
554,0,13
555,1,21
556,4,16
557,5,13
558,2,14
559,5,13
560,1,9
561,2,14
562,1,10
563,3,8
564,3,12
565,3,11
566,3,13
567,3,17
568,4,5
569,3,15
570,3,11
571,1,3
572,3,16
573,4,9
574,1,13
575,3,5
576,3,10
577,2,10
578,2,17
579,2,12
580,2,9
581,4,9
582,3,14
583,3,10
584,3,6
585,1,14
586,2,8
587,5,20
588,4,12
589,4,13
590,3,15
591,2,9
592,2,14
593,3,16
594,4,14
595,2,9
596,1,7
597,2,9
598,3,15
599,1,7
600,0,11
601,3,9
602,5,13
603,0,10
604,3,17
605,2,10
606,3,22
607,0,11
608,1,7
609,4,15
610,4,14
611,3,12
612,3,13
613,3,12
614,4,10
615,5,11
616,1,11
617,0,9
618,5,11
619,5,11
620,3,17
621,1,12
622,2,9
623,5,9
624,2,14
625,4,11
626,4,12
627,4,6
628,1,14
629,5,17
630,4,11
631,3,12
632,1,9
633,5,18
634,1,10
635,0,13
636,3,15
637,4,11
638,1,15
639,1,9
640,5,15
641,1,9
642,2,9
643,1,11
644,1,10
645,4,16
646,3,10
647,3,16
648,2,9
649,1,9
650,2,12
651,1,16
652,1,12
653,2,13
654,3,15
655,3,16
656,1,8
657,4,4
658,4,12
659,5,10
660,2,13
661,5,12
662,1,19
663,0,11
664,2,14
665,1,8
666,2,14
667,5,10
668,3,13
669,2,15
670,4,13
671,2,13
672,5,9
673,3,12
674,3,12
675,2,9
676,4,14
677,2,7
678,1,14
679,3,12
680,2,18
681,4,11
682,1,4
683,3,11
684,2,12
685,5,11
686,2,14
687,4,14
688,4,9
689,1,14
690,2,14
691,0,12
692,0,14
693,2,16
694,2,11
695,0,10
696,2,5
697,2,10
698,5,10
699,4,10
700,0,14
701,1,11
702,1,13
703,2,16
704,4,17
705,2,20
706,0,15
707,3,16
708,2,8
709,2,19
710,4,9
711,5,14
712,3,14
713,3,10
714,4,9
715,1,6
716,4,5
717,1,9
718,2,9
719,1,11
720,4,7
721,4,11
722,1,12
723,2,8
724,2,7
725,5,13
726,3,12
727,5,11
728,2,11
729,5,10
730,4,12
731,2,15
732,2,8
733,3,17
734,2,15
735,4,15
736,5,15
737,3,8
738,3,13
739,1,8
740,1,12
741,2,15
742,2,17
743,2,9
744,2,15
745,1,11
746,3,12
747,3,14
748,3,13
749,2,10
750,1,10
751,1,11
752,1,16
753,4,13
754,2,11
755,4,12
756,3,12
757,0,14
758,2,13
759,3,11
760,1,11
761,4,14
762,4,14
763,5,13
764,5,12
765,0,10
766,3,13
767,3,13
768,3,13
769,1,7
770,2,13
771,4,13
772,5,18
773,5,19
774,1,11
775,2,11
776,3,17
777,2,13
778,1,7
779,3,14
780,4,14
781,1,16
782,5,7
783,4,10
784,4,12
785,1,10
786,3,13
787,2,14
788,2,15
789,5,11
790,4,13
791,4,14
792,1,18
793,1,11
794,2,12
795,2,10
796,4,9
797,1,9
798,5,10
799,5,6
800,4,18
801,5,23
802,3,10
803,2,10
804,3,14
805,3,13
806,4,3
807,4,14
808,5,13
809,1,10
810,4,16
811,4,17
812,3,12
813,5,9
814,1,12
815,1,14
816,0,11
817,1,8
818,1,6
819,3,12
820,1,13
821,4,7
822,3,11
823,3,11
824,1,12
825,3,12
826,3,14
827,3,9
828,1,12
829,4,11
830,3,12
831,1,13
832,3,10
833,3,10
834,3,12
835,0,15
836,4,11
837,1,15
838,3,11
839,1,10
840,1,12
841,3,13
842,1,7
843,4,12
844,2,12
845,2,9
846,5,17
847,3,15
848,2,17
849,1,15
850,5,13
851,3,8
852,2,6
853,2,15
854,4,9
855,0,15
856,2,17
857,1,17
858,1,10
859,2,12
860,1,19
861,1,14
862,1,10
863,2,12
864,4,18
865,2,9
866,2,12
867,2,16
868,4,14
869,3,11
870,2,11
871,4,11
872,2,15
873,5,9
874,1,11
875,3,6
876,2,13
877,3,12
878,1,6
879,5,8
880,4,10
881,3,10
882,0,9
883,1,16
884,5,13
885,2,9
886,4,14
887,2,12
888,4,8
889,1,22
890,5,7
891,3,12
892,3,9
893,3,9
894,2,16
895,4,11
896,5,15
897,3,11
898,1,10
899,4,12
900,2,8
901,0,7
902,1,16
903,2,17
904,5,7
905,0,11
906,2,8
907,4,8
908,5,10
909,4,13
910,3,12
911,2,10
912,4,8
913,4,17
914,4,21
915,2,9
916,0,3
917,1,6
918,4,22
919,3,8
920,3,15
921,4,11
922,3,12
923,4,12
924,1,9
925,4,13
926,1,11
927,2,9
928,5,10
929,3,8
930,5,9
931,2,7
932,4,16
933,4,17
934,2,16
935,0,11
936,4,19
937,3,13
938,4,15
939,2,12
940,3,17
941,2,7
942,4,7
943,3,7
944,5,11
945,2,13
946,1,19
947,2,18
948,2,18
949,2,11
950,3,9
951,2,10
952,3,17
953,0,6
954,3,7
955,3,15
956,2,14
957,1,14
958,0,9
959,3,13
960,3,13
961,3,10
962,4,16
963,2,10
964,3,21
965,3,15
966,2,9
967,4,14
968,3,13
969,2,7
970,1,12
971,3,10
972,5,13
973,4,10
974,3,8
975,4,13
976,0,16
977,1,12
978,5,10
979,5,8
980,2,13
981,3,16
982,2,16
983,4,11
984,5,10
985,4,8
986,1,9
987,3,12
988,3,11
989,3,12
990,1,13
991,2,13
992,2,6
993,0,7
994,5,15
995,2,9
996,4,15
997,4,6
998,3,8
999,2,11
